wavelength,value
1206.00,0.3755
1205.00,0.3762
1204.00,0.3768
1203.00,0.3773
1202.00,0.3776
1201.00,0.3779
1200.00,0.3782
1199.00,0.3784
1198.00,0.3786
1197.00,0.3789
1196.00,0.3792
1195.00,0.3795
1194.00,0.3799
1193.00,0.3804
1192.00,0.3809
1191.00,0.3814
1190.00,0.3819
1189.00,0.3825
1188.00,0.3832
1187.00,0.3840
1186.00,0.3848
1185.00,0.3857
1184.00,0.3866
1183.00,0.3876
1182.00,0.3887
1181.00,0.3900
1180.00,0.3914
1179.00,0.3926
1178.00,0.3937
1177.00,0.3949
1176.00,0.3961
1175.00,0.3972
1174.00,0.3983
1173.00,0.3993
1172.00,0.4002
1171.00,0.4010
1170.00,0.4018
1169.00,0.4026
1168.00,0.4033
1167.00,0.4038
1166.00,0.4042
1165.00,0.4046
1164.00,0.4048
1163.00,0.4049
1162.00,0.4048
1161.00,0.4046
1160.00,0.4044
1159.00,0.4040
1158.00,0.4036
1157.00,0.4032
1156.00,0.4027
1155.00,0.4021
1154.00,0.4015
1153.00,0.4010
1152.00,0.4005
1151.00,0.4001
1150.00,0.3997
1149.00,0.3994
1148.00,0.3992
1147.00,0.3991
1146.00,0.3989
1145.00,0.3988
1144.00,0.3988
1143.00,0.3989
1142.00,0.3990
1141.00,0.3992
1140.00,0.3995
1139.00,0.4000
1138.00,0.4005
1137.00,0.4011
1136.00,0.4017
1135.00,0.4023
1134.00,0.4028
1133.00,0.4032
1132.00,0.4037
1131.00,0.4042
1130.00,0.4046
1129.00,0.4050
1128.00,0.4053
1127.00,0.4056
1126.00,0.4058
1125.00,0.4061
1124.00,0.4062
1123.00,0.4063
1122.00,0.4062
1121.00,0.4062
1120.00,0.4063
1119.00,0.4064
1118.00,0.4064
1117.00,0.4063
1116.00,0.4061
1115.00,0.4059
1114.00,0.4056
1113.00,0.4052
1112.00,0.4047
1111.00,0.4041
1110.00,0.4035
1109.00,0.4030
1108.00,0.4026
1107.00,0.4022
1106.00,0.4018
1105.00,0.4012
1104.00,0.4006
1103.00,0.4001
1102.00,0.3997
1101.00,0.3993
1100.00,0.3989
1099.00,0.3985
1098.00,0.3982
1097.00,0.3981
1096.00,0.3981
1095.00,0.3980
1094.00,0.3980
1093.00,0.3980
1092.00,0.3982
1091.00,0.3985
1090.00,0.3988
1089.00,0.3992
1088.00,0.3995
1087.00,0.3999
1086.00,0.4003
1085.00,0.4009
1084.00,0.4015
1083.00,0.4019
1082.00,0.4021
1081.00,0.4025
1080.00,0.4029
1079.00,0.4034
1078.00,0.4038
1077.00,0.4041
1076.00,0.4043
1075.00,0.4045
1074.00,0.4047
1073.00,0.4049
1072.00,0.4052
1071.00,0.4053
1070.00,0.4054
1069.00,0.4056
1068.00,0.4059
1067.00,0.4063
1066.00,0.4066
1065.00,0.4068
1064.00,0.4071
1063.00,0.4074
1062.00,0.4077
1061.00,0.4079
1060.00,0.4080
1059.00,0.4080
1058.00,0.4078
1057.00,0.4077
1056.00,0.4075
1055.00,0.4074
1054.00,0.4072
1053.00,0.4069
1052.00,0.4067
1051.00,0.4065
1050.00,0.4062
1049.00,0.4060
1048.00,0.4057
1047.00,0.4054
1046.00,0.4050
1045.00,0.4047
1044.00,0.4044
1043.00,0.4042
1042.00,0.4039
1041.00,0.4038
1040.00,0.4038
1039.00,0.4037
1038.00,0.4036
1037.00,0.4035
1036.00,0.4034
1035.00,0.4031
1034.00,0.4029
1033.00,0.4025
1032.00,0.4020
1031.00,0.4014
1030.00,0.4009
1029.00,0.4003
1028.00,0.3998
1027.00,0.3992
1026.00,0.3985
1025.00,0.3979
1024.00,0.3973
1023.00,0.3968
1022.00,0.3962
1021.00,0.3957
1020.00,0.3951
1019.00,0.3946
1018.00,0.3940
1017.00,0.3934
1016.00,0.3929
1015.00,0.3923
1014.00,0.3917
1013.00,0.3912
1012.00,0.3906
1011.00,0.3899
1010.00,0.3891
1009.00,0.3882
1008.00,0.3872
1007.00,0.3862
1006.00,0.3852
1005.00,0.3841
1004.00,0.3827
1003.00,0.3812
1002.00,0.3795
1001.00,0.3778
1000.00,0.3761
999.00,0.3741
998.00,0.3720
997.00,0.3697
996.00,0.3673
995.00,0.3648
994.00,0.3623
993.00,0.3597
992.00,0.3569
991.00,0.3539
990.00,0.3508
989.00,0.3476
988.00,0.3444
987.00,0.3410
986.00,0.3375
985.00,0.3337
984.00,0.3298
983.00,0.3258
982.00,0.3219
981.00,0.3179
980.00,0.3139
979.00,0.3099
978.00,0.3062
977.00,0.3027
976.00,0.2993
975.00,0.2961
974.00,0.2930
973.00,0.2901
972.00,0.2875
971.00,0.2854
970.00,0.2836
969.00,0.2822
968.00,0.2810
967.00,0.2803
966.00,0.2801
965.00,0.2805
964.00,0.2812
963.00,0.2824
962.00,0.2838
961.00,0.2856
960.00,0.2875
959.00,0.2897
958.00,0.2919
957.00,0.2942
956.00,0.2964
955.00,0.2985
954.00,0.3007
953.00,0.3029
952.00,0.3049
951.00,0.3067
950.00,0.3084
949.00,0.3100
948.00,0.3116
947.00,0.3129
946.00,0.3141
945.00,0.3148
944.00,0.3152
943.00,0.3151
942.00,0.3147
941.00,0.3138
940.00,0.3123
939.00,0.3102
938.00,0.3079
937.00,0.3053
936.00,0.3028
935.00,0.3003
934.00,0.2980
933.00,0.2959
932.00,0.2940
931.00,0.2923
930.00,0.2908
929.00,0.2894
928.00,0.2880
927.00,0.2865
926.00,0.2850
925.00,0.2835
924.00,0.2818
923.00,0.2801
922.00,0.2782
921.00,0.2763
920.00,0.2742
919.00,0.2721
918.00,0.2700
917.00,0.2681
916.00,0.2661
915.00,0.2643
914.00,0.2626
913.00,0.2610
912.00,0.2594
911.00,0.2580
910.00,0.2565
909.00,0.2551
908.00,0.2536
907.00,0.2521
906.00,0.2506
905.00,0.2491
904.00,0.2474
903.00,0.2457
902.00,0.2440
901.00,0.2424
900.00,0.2410
899.00,0.2397
898.00,0.2386
897.00,0.2377
896.00,0.2369
895.00,0.2362
894.00,0.2357
893.00,0.2352
892.00,0.2346
891.00,0.2338
890.00,0.2329
889.00,0.2317
888.00,0.2303
887.00,0.2286
886.00,0.2267
885.00,0.2244
884.00,0.2216
883.00,0.2186
882.00,0.2155
881.00,0.2123
880.00,0.2091
879.00,0.2060
878.00,0.2032
877.00,0.2005
876.00,0.1981
875.00,0.1959
874.00,0.1940
873.00,0.1922
872.00,0.1902
871.00,0.1882
870.00,0.1865
869.00,0.1850
868.00,0.1837
867.00,0.1826
866.00,0.1817
865.00,0.1810
864.00,0.1804
863.00,0.1801
862.00,0.1800
861.00,0.1800
860.00,0.1800
859.00,0.1801
858.00,0.1805
857.00,0.1810
856.00,0.1813
855.00,0.1816
854.00,0.1819
853.00,0.1820
852.00,0.1820
851.00,0.1819
850.00,0.1818
849.00,0.1814
848.00,0.1809
847.00,0.1803
846.00,0.1799
845.00,0.1795
844.00,0.1791
843.00,0.1786
842.00,0.1783
841.00,0.1780
840.00,0.1777
839.00,0.1773
838.00,0.1768
837.00,0.1761
836.00,0.1752
835.00,0.1744
834.00,0.1736
833.00,0.1730
832.00,0.1722
831.00,0.1715
830.00,0.1711
829.00,0.1708
828.00,0.1706
827.00,0.1706
826.00,0.1707
825.00,0.1708
824.00,0.1709
823.00,0.1711
822.00,0.1715
821.00,0.1717
820.00,0.1718
819.00,0.1718
818.00,0.1718
817.00,0.1719
816.00,0.1718
815.00,0.1717
814.00,0.1717
813.00,0.1717
812.00,0.1716
811.00,0.1715
810.00,0.1716
809.00,0.1717
808.00,0.1716
807.00,0.1717
806.00,0.1718
805.00,0.1720
804.00,0.1722
803.00,0.1722
802.00,0.1724
801.00,0.1725
800.00,0.1725
799.00,0.1726
798.00,0.1728
797.00,0.1730
796.00,0.1730
795.00,0.1732
794.00,0.1735
793.00,0.1738
792.00,0.1740
791.00,0.1743
790.00,0.1746
789.00,0.1750
788.00,0.1753
787.00,0.1756
786.00,0.1761
785.00,0.1766
784.00,0.1769
783.00,0.1773
782.00,0.1777
781.00,0.1781
780.00,0.1785
779.00,0.1788
778.00,0.1791
777.00,0.1795
776.00,0.1797
775.00,0.1799
774.00,0.1803
773.00,0.1809
772.00,0.1814
771.00,0.1818
770.00,0.1823
769.00,0.1827
768.00,0.1831
767.00,0.1834
766.00,0.1839
765.00,0.1844
764.00,0.1848
763.00,0.1852
762.00,0.1857
761.00,0.1862
760.00,0.1866
759.00,0.1870
758.00,0.1874
757.00,0.1880
756.00,0.1886
755.00,0.1892
754.00,0.1898
753.00,0.1904
752.00,0.1909
751.00,0.1914
750.00,0.1921
749.00,0.1927
748.00,0.1933
747.00,0.1938
746.00,0.1944
745.00,0.1951
744.00,0.1958
743.00,0.1964
742.00,0.1969
741.00,0.1975
740.00,0.1980
739.00,0.1986
738.00,0.1995
737.00,0.2003
736.00,0.2009
735.00,0.2014
734.00,0.2021
733.00,0.2028
732.00,0.2036
731.00,0.2044
730.00,0.2053
729.00,0.2062
728.00,0.2070
727.00,0.2078
726.00,0.2088
725.00,0.2098
724.00,0.2107
723.00,0.2116
722.00,0.2127
721.00,0.2139
720.00,0.2152
719.00,0.2163
718.00,0.2174
717.00,0.2184
716.00,0.2195
715.00,0.2207
714.00,0.2220
713.00,0.2231
712.00,0.2240
711.00,0.2248
710.00,0.2256
709.00,0.2264
708.00,0.2271
707.00,0.2277
706.00,0.2284
705.00,0.2291
704.00,0.2298
703.00,0.2304
702.00,0.2311
701.00,0.2317
700.00,0.2322
699.00,0.2327
698.00,0.2334
697.00,0.2341
696.00,0.2348
695.00,0.2353
694.00,0.2360
693.00,0.2367
692.00,0.2375
691.00,0.2385
690.00,0.2395
689.00,0.2407
688.00,0.2418
687.00,0.2430
686.00,0.2446
685.00,0.2462
684.00,0.2480
683.00,0.2498
682.00,0.2518
681.00,0.2541
680.00,0.2565
679.00,0.2591
678.00,0.2617
677.00,0.2644
676.00,0.2670
675.00,0.2694
674.00,0.2716
673.00,0.2735
672.00,0.2750
671.00,0.2763
670.00,0.2776
669.00,0.2793
668.00,0.2815
667.00,0.2832
666.00,0.2844
665.00,0.2854
664.00,0.2863
663.00,0.2873
662.00,0.2883
661.00,0.2894
660.00,0.2905
659.00,0.2917
658.00,0.2929
657.00,0.2941
656.00,0.2952
655.00,0.2961
654.00,0.2970
653.00,0.2980
652.00,0.2990
651.00,0.3000
650.00,0.3011
649.00,0.3022
648.00,0.3033
647.00,0.3045
646.00,0.3056
645.00,0.3069
644.00,0.3080
643.00,0.3091
642.00,0.3103
641.00,0.3117
640.00,0.3133
639.00,0.3150
638.00,0.3167
637.00,0.3184
636.00,0.3202
635.00,0.3221
634.00,0.3241
633.00,0.3259
632.00,0.3277
631.00,0.3293
630.00,0.3309
629.00,0.3326
628.00,0.3344
627.00,0.3360
626.00,0.3374
625.00,0.3388
624.00,0.3402
623.00,0.3415
622.00,0.3427
621.00,0.3438
620.00,0.3448
619.00,0.3457
618.00,0.3465
617.00,0.3471
616.00,0.3475
615.00,0.3476
614.00,0.3476
613.00,0.3476
612.00,0.3476
611.00,0.3475
610.00,0.3471
609.00,0.3466
608.00,0.3460
607.00,0.3456
606.00,0.3452
605.00,0.3449
604.00,0.3448
603.00,0.3449
602.00,0.3448
601.00,0.3441
600.00,0.3428
599.00,0.3411
598.00,0.3395
597.00,0.3384
596.00,0.3376
595.00,0.3370
594.00,0.3363
593.00,0.3355
592.00,0.3344
591.00,0.3333
590.00,0.3324
589.00,0.3318
588.00,0.3312
587.00,0.3304
586.00,0.3294
585.00,0.3284
584.00,0.3274
583.00,0.3266
582.00,0.3260
581.00,0.3254
580.00,0.3248
579.00,0.3241
578.00,0.3236
577.00,0.3230
576.00,0.3224
575.00,0.3217
574.00,0.3210
573.00,0.3205
572.00,0.3202
571.00,0.3199
570.00,0.3195
569.00,0.3189
568.00,0.3182
567.00,0.3176
566.00,0.3173
565.00,0.3171
564.00,0.3169
563.00,0.3166
562.00,0.3161
561.00,0.3155
560.00,0.3149
559.00,0.3143
558.00,0.3137
557.00,0.3132
556.00,0.3126
555.00,0.3123
554.00,0.3121
553.00,0.3120
552.00,0.3118
551.00,0.3115
550.00,0.3114
549.00,0.3114
548.00,0.3114
547.00,0.3114
546.00,0.3113
545.00,0.3112
544.00,0.3110
543.00,0.3111
542.00,0.3115
541.00,0.3119
540.00,0.3123
539.00,0.3124
538.00,0.3124
537.00,0.3124
536.00,0.3125
535.00,0.3126
534.00,0.3129
533.00,0.3131
532.00,0.3133
531.00,0.3135
530.00,0.3139
529.00,0.3144
528.00,0.3148
527.00,0.3152
526.00,0.3159
525.00,0.3165
524.00,0.3168
523.00,0.3168
522.00,0.3167
521.00,0.3168
520.00,0.3169
519.00,0.3173
518.00,0.3179
517.00,0.3185
516.00,0.3189
515.00,0.3192
514.00,0.3196
513.00,0.3202
512.00,0.3208
511.00,0.3215
510.00,0.3223
509.00,0.3231
508.00,0.3237
507.00,0.3242
506.00,0.3247
505.00,0.3252
504.00,0.3258
503.00,0.3266
502.00,0.3278
501.00,0.3289
500.00,0.3296
499.00,0.3300
498.00,0.3304
497.00,0.3311
496.00,0.3318
495.00,0.3327
494.00,0.3336
493.00,0.3348
492.00,0.3362
491.00,0.3377
490.00,0.3391
489.00,0.3403
488.00,0.3413
487.00,0.3422
486.00,0.3431
485.00,0.3440
484.00,0.3451
483.00,0.3462
482.00,0.3470
481.00,0.3474
480.00,0.3474
479.00,0.3474
478.00,0.3477
477.00,0.3482
476.00,0.3485
475.00,0.3488
474.00,0.3489
473.00,0.3488
472.00,0.3483
471.00,0.3477
470.00,0.3470
469.00,0.3462
468.00,0.3452
467.00,0.3440
466.00,0.3431
465.00,0.3422
464.00,0.3413
463.00,0.3403
462.00,0.3393
461.00,0.3384
460.00,0.3372
459.00,0.3361
458.00,0.3350
457.00,0.3341
456.00,0.3332
455.00,0.3326
454.00,0.3322
453.00,0.3315
452.00,0.3302
451.00,0.3289
450.00,0.3282
449.00,0.3278
448.00,0.3273
447.00,0.3265
446.00,0.3259
445.00,0.3256
444.00,0.3254
443.00,0.3251
442.00,0.3248
441.00,0.3243
440.00,0.3234
439.00,0.3226
438.00,0.3224
437.00,0.3229
436.00,0.3237
435.00,0.3244
434.00,0.3247
433.00,0.3246
432.00,0.3243
431.00,0.3245
430.00,0.3249
429.00,0.3252
428.00,0.3252
427.00,0.3253
426.00,0.3257
425.00,0.3256
424.00,0.3244
423.00,0.3228
422.00,0.3219
421.00,0.3217
420.00,0.3215
419.00,0.3222
418.00,0.3240
417.00,0.3249
416.00,0.3250
415.00,0.3258
414.00,0.3278
413.00,0.3299
412.00,0.3309
411.00,0.3309
410.00,0.3312
409.00,0.3322
408.00,0.3333
407.00,0.3346
406.00,0.3358
405.00,0.3364
404.00,0.3363
403.00,0.3362
402.00,0.3371
401.00,0.3385
400.00,0.3394
