wavelength,value
1206.00,0.7578
1205.00,0.7420
1204.00,0.7279
1203.00,0.7169
1202.00,0.7091
1201.00,0.7050
1200.00,0.7051
1199.00,0.7092
1198.00,0.7168
1197.00,0.7275
1196.00,0.7414
1195.00,0.7571
1194.00,0.7720
1193.00,0.7835
1192.00,0.7895
1191.00,0.7880
1190.00,0.7782
1189.00,0.7616
1188.00,0.7410
1187.00,0.7180
1186.00,0.6938
1185.00,0.6696
1184.00,0.6467
1183.00,0.6253
1182.00,0.6055
1181.00,0.5873
1180.00,0.5710
1179.00,0.5564
1178.00,0.5431
1177.00,0.5308
1176.00,0.5196
1175.00,0.5093
1174.00,0.4998
1173.00,0.4907
1172.00,0.4822
1171.00,0.4744
1170.00,0.4673
1169.00,0.4611
1168.00,0.4568
1167.00,0.4552
1166.00,0.4562
1165.00,0.4583
1164.00,0.4591
1163.00,0.4565
1162.00,0.4504
1161.00,0.4425
1160.00,0.4348
1159.00,0.4281
1158.00,0.4221
1157.00,0.4166
1156.00,0.4116
1155.00,0.4071
1154.00,0.4029
1153.00,0.3987
1152.00,0.3948
1151.00,0.3912
1150.00,0.3877
1149.00,0.3841
1148.00,0.3807
1147.00,0.3775
1146.00,0.3743
1145.00,0.3710
1144.00,0.3677
1143.00,0.3646
1142.00,0.3617
1141.00,0.3587
1140.00,0.3557
1139.00,0.3528
1138.00,0.3501
1137.00,0.3473
1136.00,0.3445
1135.00,0.3419
1134.00,0.3395
1133.00,0.3368
1132.00,0.3341
1131.00,0.3317
1130.00,0.3296
1129.00,0.3276
1128.00,0.3259
1127.00,0.3247
1126.00,0.3240
1125.00,0.3238
1124.00,0.3242
1123.00,0.3253
1122.00,0.3269
1121.00,0.3283
1120.00,0.3296
1119.00,0.3307
1118.00,0.3311
1117.00,0.3302
1116.00,0.3280
1115.00,0.3248
1114.00,0.3206
1113.00,0.3158
1112.00,0.3107
1111.00,0.3059
1110.00,0.3018
1109.00,0.2988
1108.00,0.2976
1107.00,0.2989
1106.00,0.3023
1105.00,0.3072
1104.00,0.3137
1103.00,0.3231
1102.00,0.3360
1101.00,0.3536
1100.00,0.3779
1099.00,0.4100
1098.00,0.4450
1097.00,0.4701
1096.00,0.4720
1095.00,0.4504
1094.00,0.4182
1093.00,0.3878
1092.00,0.3647
1091.00,0.3482
1090.00,0.3364
1089.00,0.3276
1088.00,0.3205
1087.00,0.3148
1086.00,0.3099
1085.00,0.3058
1084.00,0.3022
1083.00,0.2989
1082.00,0.2960
1081.00,0.2933
1080.00,0.2908
1079.00,0.2886
1078.00,0.2865
1077.00,0.2846
1076.00,0.2826
1075.00,0.2807
1074.00,0.2789
1073.00,0.2772
1072.00,0.2756
1071.00,0.2739
1070.00,0.2724
1069.00,0.2708
1068.00,0.2693
1067.00,0.2679
1066.00,0.2666
1065.00,0.2653
1064.00,0.2638
1063.00,0.2624
1062.00,0.2612
1061.00,0.2599
1060.00,0.2586
1059.00,0.2572
1058.00,0.2559
1057.00,0.2546
1056.00,0.2532
1055.00,0.2519
1054.00,0.2508
1053.00,0.2496
1052.00,0.2484
1051.00,0.2472
1050.00,0.2460
1049.00,0.2449
1048.00,0.2437
1047.00,0.2425
1046.00,0.2415
1045.00,0.2405
1044.00,0.2393
1043.00,0.2382
1042.00,0.2372
1041.00,0.2361
1040.00,0.2350
1039.00,0.2340
1038.00,0.2331
1037.00,0.2321
1036.00,0.2310
1035.00,0.2301
1034.00,0.2292
1033.00,0.2283
1032.00,0.2272
1031.00,0.2261
1030.00,0.2251
1029.00,0.2241
1028.00,0.2230
1027.00,0.2220
1026.00,0.2210
1025.00,0.2199
1024.00,0.2187
1023.00,0.2176
1022.00,0.2167
1021.00,0.2156
1020.00,0.2143
1019.00,0.2130
1018.00,0.2118
1017.00,0.2104
1016.00,0.2088
1015.00,0.2075
1014.00,0.2074
1013.00,0.2108
1012.00,0.2197
1011.00,0.2343
1010.00,0.2501
1009.00,0.2599
1008.00,0.2591
1007.00,0.2496
1006.00,0.2374
1005.00,0.2275
1004.00,0.2213
1003.00,0.2177
1002.00,0.2153
1001.00,0.2129
1000.00,0.2103
999.00,0.2080
998.00,0.2062
997.00,0.2047
996.00,0.2032
995.00,0.2019
994.00,0.2008
993.00,0.1997
992.00,0.1985
991.00,0.1974
990.00,0.1965
989.00,0.1956
988.00,0.1947
987.00,0.1937
986.00,0.1929
985.00,0.1921
984.00,0.1911
983.00,0.1902
982.00,0.1894
981.00,0.1885
980.00,0.1875
979.00,0.1865
978.00,0.1856
977.00,0.1848
976.00,0.1838
975.00,0.1829
974.00,0.1821
973.00,0.1813
972.00,0.1804
971.00,0.1796
970.00,0.1789
969.00,0.1781
968.00,0.1772
967.00,0.1763
966.00,0.1755
965.00,0.1748
964.00,0.1740
963.00,0.1731
962.00,0.1724
961.00,0.1715
960.00,0.1707
959.00,0.1699
958.00,0.1693
957.00,0.1686
956.00,0.1678
955.00,0.1670
954.00,0.1663
953.00,0.1656
952.00,0.1649
951.00,0.1642
950.00,0.1637
949.00,0.1633
948.00,0.1629
947.00,0.1627
946.00,0.1623
945.00,0.1618
944.00,0.1615
943.00,0.1626
942.00,0.1655
941.00,0.1690
940.00,0.1715
939.00,0.1717
938.00,0.1699
937.00,0.1670
936.00,0.1640
935.00,0.1615
934.00,0.1597
933.00,0.1583
932.00,0.1572
931.00,0.1565
930.00,0.1560
929.00,0.1556
928.00,0.1550
927.00,0.1544
926.00,0.1543
925.00,0.1548
924.00,0.1562
923.00,0.1585
922.00,0.1614
921.00,0.1635
920.00,0.1638
919.00,0.1622
918.00,0.1594
917.00,0.1561
916.00,0.1533
915.00,0.1512
914.00,0.1498
913.00,0.1488
912.00,0.1480
911.00,0.1474
910.00,0.1470
909.00,0.1468
908.00,0.1465
907.00,0.1464
906.00,0.1466
905.00,0.1469
904.00,0.1472
903.00,0.1476
902.00,0.1482
901.00,0.1488
900.00,0.1493
899.00,0.1499
898.00,0.1506
897.00,0.1513
896.00,0.1520
895.00,0.1528
894.00,0.1538
893.00,0.1546
892.00,0.1550
891.00,0.1551
890.00,0.1547
889.00,0.1538
888.00,0.1524
887.00,0.1506
886.00,0.1487
885.00,0.1468
884.00,0.1449
883.00,0.1433
882.00,0.1421
881.00,0.1411
880.00,0.1402
879.00,0.1394
878.00,0.1389
877.00,0.1386
876.00,0.1383
875.00,0.1380
874.00,0.1378
873.00,0.1375
872.00,0.1370
871.00,0.1367
870.00,0.1365
869.00,0.1364
868.00,0.1363
867.00,0.1364
866.00,0.1369
865.00,0.1374
864.00,0.1381
863.00,0.1390
862.00,0.1403
861.00,0.1418
860.00,0.1436
859.00,0.1460
858.00,0.1489
857.00,0.1521
856.00,0.1554
855.00,0.1588
854.00,0.1621
853.00,0.1645
852.00,0.1655
851.00,0.1656
850.00,0.1659
849.00,0.1675
848.00,0.1712
847.00,0.1771
846.00,0.1848
845.00,0.1941
844.00,0.2055
843.00,0.2194
842.00,0.2364
841.00,0.2567
840.00,0.2801
839.00,0.3058
838.00,0.3327
837.00,0.3602
836.00,0.3883
835.00,0.4171
834.00,0.4463
833.00,0.4741
832.00,0.4985
831.00,0.5181
830.00,0.5330
829.00,0.5452
828.00,0.5552
827.00,0.5590
826.00,0.5492
825.00,0.5227
824.00,0.4838
823.00,0.4415
822.00,0.4027
821.00,0.3705
820.00,0.3450
819.00,0.3254
818.00,0.3106
817.00,0.2994
816.00,0.2914
815.00,0.2861
814.00,0.2829
813.00,0.2815
812.00,0.2821
811.00,0.2857
810.00,0.2920
809.00,0.2987
808.00,0.3017
807.00,0.2987
806.00,0.2909
805.00,0.2815
804.00,0.2736
803.00,0.2681
802.00,0.2644
801.00,0.2617
800.00,0.2602
799.00,0.2602
798.00,0.2615
797.00,0.2633
796.00,0.2652
795.00,0.2673
794.00,0.2696
793.00,0.2724
792.00,0.2755
791.00,0.2792
790.00,0.2832
789.00,0.2876
788.00,0.2922
787.00,0.2973
786.00,0.3027
785.00,0.3084
784.00,0.3144
783.00,0.3206
782.00,0.3271
781.00,0.3338
780.00,0.3408
779.00,0.3482
778.00,0.3560
777.00,0.3643
776.00,0.3732
775.00,0.3831
774.00,0.3942
773.00,0.4070
772.00,0.4222
771.00,0.4403
770.00,0.4613
769.00,0.4839
768.00,0.5064
767.00,0.5267
766.00,0.5433
765.00,0.5570
764.00,0.5702
763.00,0.5861
762.00,0.6067
761.00,0.6318
760.00,0.6569
759.00,0.6723
758.00,0.6672
757.00,0.6382
756.00,0.5933
755.00,0.5447
754.00,0.5009
753.00,0.4653
752.00,0.4375
751.00,0.4165
750.00,0.4006
749.00,0.3887
748.00,0.3798
747.00,0.3732
746.00,0.3684
745.00,0.3646
744.00,0.3615
743.00,0.3589
742.00,0.3565
741.00,0.3542
740.00,0.3519
739.00,0.3496
738.00,0.3473
737.00,0.3447
736.00,0.3421
735.00,0.3393
734.00,0.3365
733.00,0.3336
732.00,0.3307
731.00,0.3278
730.00,0.3251
729.00,0.3225
728.00,0.3199
727.00,0.3175
726.00,0.3152
725.00,0.3131
724.00,0.3111
723.00,0.3092
722.00,0.3074
721.00,0.3057
720.00,0.3043
719.00,0.3033
718.00,0.3027
717.00,0.3022
716.00,0.3018
715.00,0.3016
714.00,0.3017
713.00,0.3022
712.00,0.3027
711.00,0.3033
710.00,0.3038
709.00,0.3042
708.00,0.3045
707.00,0.3053
706.00,0.3079
705.00,0.3143
704.00,0.3249
703.00,0.3380
702.00,0.3488
701.00,0.3537
700.00,0.3524
699.00,0.3482
698.00,0.3441
697.00,0.3416
696.00,0.3404
695.00,0.3400
694.00,0.3400
693.00,0.3400
692.00,0.3400
691.00,0.3400
690.00,0.3402
689.00,0.3404
688.00,0.3404
687.00,0.3403
686.00,0.3401
685.00,0.3396
684.00,0.3388
683.00,0.3378
682.00,0.3368
681.00,0.3356
680.00,0.3340
679.00,0.3323
678.00,0.3308
677.00,0.3292
676.00,0.3275
675.00,0.3257
674.00,0.3241
673.00,0.3225
672.00,0.3208
671.00,0.3195
670.00,0.3188
669.00,0.3182
668.00,0.3176
667.00,0.3169
666.00,0.3153
665.00,0.3132
664.00,0.3114
663.00,0.3102
662.00,0.3092
661.00,0.3084
660.00,0.3075
659.00,0.3067
658.00,0.3060
657.00,0.3053
656.00,0.3045
655.00,0.3038
654.00,0.3035
653.00,0.3042
652.00,0.3063
651.00,0.3103
650.00,0.3157
649.00,0.3209
648.00,0.3252
647.00,0.3287
646.00,0.3323
645.00,0.3360
644.00,0.3395
643.00,0.3422
642.00,0.3443
641.00,0.3463
640.00,0.3482
639.00,0.3502
638.00,0.3522
637.00,0.3543
636.00,0.3567
635.00,0.3598
634.00,0.3633
633.00,0.3672
632.00,0.3716
631.00,0.3764
630.00,0.3814
629.00,0.3867
628.00,0.3922
627.00,0.3981
626.00,0.4043
625.00,0.4106
624.00,0.4169
623.00,0.4231
622.00,0.4289
621.00,0.4344
620.00,0.4395
619.00,0.4441
618.00,0.4482
617.00,0.4519
616.00,0.4554
615.00,0.4583
614.00,0.4604
613.00,0.4617
612.00,0.4626
611.00,0.4630
610.00,0.4627
609.00,0.4616
608.00,0.4597
607.00,0.4571
606.00,0.4539
605.00,0.4503
604.00,0.4467
603.00,0.4431
602.00,0.4388
601.00,0.4332
600.00,0.4267
599.00,0.4200
598.00,0.4138
597.00,0.4081
596.00,0.4027
595.00,0.3972
594.00,0.3919
593.00,0.3864
592.00,0.3807
591.00,0.3752
590.00,0.3702
589.00,0.3656
588.00,0.3612
587.00,0.3568
586.00,0.3525
585.00,0.3481
584.00,0.3437
583.00,0.3395
582.00,0.3357
581.00,0.3317
580.00,0.3278
579.00,0.3243
578.00,0.3213
577.00,0.3184
576.00,0.3152
575.00,0.3121
574.00,0.3095
573.00,0.3071
572.00,0.3045
571.00,0.3020
570.00,0.2999
569.00,0.2978
568.00,0.2957
567.00,0.2937
566.00,0.2921
565.00,0.2906
564.00,0.2888
563.00,0.2871
562.00,0.2857
561.00,0.2843
560.00,0.2828
559.00,0.2814
558.00,0.2803
557.00,0.2792
556.00,0.2779
555.00,0.2767
554.00,0.2758
553.00,0.2747
552.00,0.2735
551.00,0.2723
550.00,0.2713
549.00,0.2702
548.00,0.2689
547.00,0.2677
546.00,0.2667
545.00,0.2655
544.00,0.2642
543.00,0.2631
542.00,0.2623
541.00,0.2613
540.00,0.2599
539.00,0.2585
538.00,0.2574
537.00,0.2563
536.00,0.2547
535.00,0.2532
534.00,0.2522
533.00,0.2513
532.00,0.2511
531.00,0.2529
530.00,0.2588
529.00,0.2697
528.00,0.2869
527.00,0.3107
526.00,0.3363
525.00,0.3543
524.00,0.3608
523.00,0.3611
522.00,0.3627
521.00,0.3697
520.00,0.3838
519.00,0.4049
518.00,0.4281
517.00,0.4418
516.00,0.4358
515.00,0.4128
514.00,0.3846
513.00,0.3598
512.00,0.3411
511.00,0.3282
510.00,0.3193
509.00,0.3129
508.00,0.3078
507.00,0.3034
506.00,0.2999
505.00,0.2971
504.00,0.2949
503.00,0.2933
502.00,0.2922
501.00,0.2913
500.00,0.2906
499.00,0.2902
498.00,0.2901
497.00,0.2903
496.00,0.2905
495.00,0.2912
494.00,0.2926
493.00,0.2943
492.00,0.2962
491.00,0.2981
490.00,0.3001
489.00,0.3020
488.00,0.3034
487.00,0.3043
486.00,0.3047
485.00,0.3042
484.00,0.3030
483.00,0.3020
482.00,0.3017
481.00,0.3019
480.00,0.3025
479.00,0.3038
478.00,0.3058
477.00,0.3074
476.00,0.3079
475.00,0.3074
474.00,0.3065
473.00,0.3049
472.00,0.3028
471.00,0.3009
470.00,0.3001
469.00,0.3000
468.00,0.3001
467.00,0.3006
466.00,0.3012
465.00,0.3014
464.00,0.3010
463.00,0.3004
462.00,0.2998
461.00,0.2990
460.00,0.2977
459.00,0.2961
458.00,0.2941
457.00,0.2913
456.00,0.2881
455.00,0.2858
454.00,0.2841
453.00,0.2821
452.00,0.2796
451.00,0.2775
450.00,0.2762
449.00,0.2750
448.00,0.2734
447.00,0.2719
446.00,0.2714
445.00,0.2710
444.00,0.2702
443.00,0.2696
442.00,0.2695
441.00,0.2694
440.00,0.2688
439.00,0.2687
438.00,0.2694
437.00,0.2700
436.00,0.2699
435.00,0.2699
434.00,0.2707
433.00,0.2713
432.00,0.2711
431.00,0.2711
430.00,0.2721
429.00,0.2732
428.00,0.2733
427.00,0.2733
426.00,0.2736
425.00,0.2741
424.00,0.2742
423.00,0.2755
422.00,0.2785
421.00,0.2815
420.00,0.2840
419.00,0.2890
418.00,0.2973
417.00,0.3035
416.00,0.3078
415.00,0.3123
414.00,0.3176
413.00,0.3222
412.00,0.3258
411.00,0.3295
410.00,0.3335
409.00,0.3364
408.00,0.3372
407.00,0.3370
406.00,0.3362
405.00,0.3342
404.00,0.3308
403.00,0.3284
402.00,0.3282
401.00,0.3288
400.00,0.3281
