wavelength,value
1204.00,0.6930
1203.00,0.6833
1202.00,0.6759
1201.00,0.6712
1200.00,0.6695
1199.00,0.6705
1198.00,0.6739
1197.00,0.6796
1196.00,0.6876
1195.00,0.6971
1194.00,0.7063
1193.00,0.7135
1192.00,0.7166
1191.00,0.7143
1190.00,0.7061
1189.00,0.6932
1188.00,0.6773
1187.00,0.6601
1186.00,0.6426
1185.00,0.6257
1184.00,0.6101
1183.00,0.5962
1182.00,0.5837
1181.00,0.5727
1180.00,0.5630
1179.00,0.5547
1178.00,0.5476
1177.00,0.5413
1176.00,0.5359
1175.00,0.5312
1174.00,0.5270
1173.00,0.5233
1172.00,0.5200
1171.00,0.5173
1170.00,0.5151
1169.00,0.5134
1168.00,0.5127
1167.00,0.5136
1166.00,0.5160
1165.00,0.5188
1164.00,0.5203
1163.00,0.5192
1162.00,0.5156
1161.00,0.5109
1160.00,0.5064
1159.00,0.5025
1158.00,0.4990
1157.00,0.4957
1156.00,0.4926
1155.00,0.4898
1154.00,0.4871
1153.00,0.4844
1152.00,0.4818
1151.00,0.4794
1150.00,0.4770
1149.00,0.4747
1148.00,0.4725
1147.00,0.4705
1146.00,0.4686
1145.00,0.4668
1144.00,0.4652
1143.00,0.4637
1142.00,0.4623
1141.00,0.4610
1140.00,0.4598
1139.00,0.4590
1138.00,0.4583
1137.00,0.4576
1136.00,0.4568
1135.00,0.4561
1134.00,0.4554
1133.00,0.4546
1132.00,0.4539
1131.00,0.4534
1130.00,0.4528
1129.00,0.4522
1128.00,0.4516
1127.00,0.4514
1126.00,0.4515
1125.00,0.4519
1124.00,0.4525
1123.00,0.4534
1122.00,0.4544
1121.00,0.4553
1120.00,0.4562
1119.00,0.4569
1118.00,0.4572
1117.00,0.4566
1116.00,0.4552
1115.00,0.4531
1114.00,0.4505
1113.00,0.4475
1112.00,0.4444
1111.00,0.4418
1110.00,0.4396
1109.00,0.4380
1108.00,0.4375
1107.00,0.4386
1106.00,0.4409
1105.00,0.4440
1104.00,0.4482
1103.00,0.4540
1102.00,0.4621
1101.00,0.4731
1100.00,0.4885
1099.00,0.5086
1098.00,0.5298
1097.00,0.5435
1096.00,0.5424
1095.00,0.5273
1094.00,0.5062
1093.00,0.4868
1092.00,0.4724
1091.00,0.4626
1090.00,0.4558
1089.00,0.4509
1088.00,0.4472
1087.00,0.4443
1086.00,0.4420
1085.00,0.4401
1084.00,0.4386
1083.00,0.4374
1082.00,0.4364
1081.00,0.4355
1080.00,0.4346
1079.00,0.4337
1078.00,0.4330
1077.00,0.4325
1076.00,0.4319
1075.00,0.4313
1074.00,0.4305
1073.00,0.4297
1072.00,0.4289
1071.00,0.4284
1070.00,0.4279
1069.00,0.4275
1068.00,0.4271
1067.00,0.4265
1066.00,0.4259
1065.00,0.4253
1064.00,0.4249
1063.00,0.4245
1062.00,0.4242
1061.00,0.4237
1060.00,0.4231
1059.00,0.4225
1058.00,0.4219
1057.00,0.4213
1056.00,0.4208
1055.00,0.4202
1054.00,0.4195
1053.00,0.4186
1052.00,0.4178
1051.00,0.4171
1050.00,0.4165
1049.00,0.4160
1048.00,0.4152
1047.00,0.4144
1046.00,0.4136
1045.00,0.4128
1044.00,0.4122
1043.00,0.4117
1042.00,0.4113
1041.00,0.4108
1040.00,0.4101
1039.00,0.4095
1038.00,0.4088
1037.00,0.4082
1036.00,0.4075
1035.00,0.4069
1034.00,0.4061
1033.00,0.4052
1032.00,0.4041
1031.00,0.4032
1030.00,0.4024
1029.00,0.4015
1028.00,0.4007
1027.00,0.3998
1026.00,0.3988
1025.00,0.3979
1024.00,0.3971
1023.00,0.3964
1022.00,0.3957
1021.00,0.3949
1020.00,0.3939
1019.00,0.3930
1018.00,0.3921
1017.00,0.3912
1016.00,0.3901
1015.00,0.3891
1014.00,0.3888
1013.00,0.3905
1012.00,0.3954
1011.00,0.4035
1010.00,0.4119
1009.00,0.4164
1008.00,0.4147
1007.00,0.4082
1006.00,0.4002
1005.00,0.3937
1004.00,0.3894
1003.00,0.3866
1002.00,0.3843
1001.00,0.3818
1000.00,0.3792
999.00,0.3766
998.00,0.3742
997.00,0.3719
996.00,0.3696
995.00,0.3673
994.00,0.3650
993.00,0.3625
992.00,0.3599
991.00,0.3572
990.00,0.3545
989.00,0.3517
988.00,0.3489
987.00,0.3459
986.00,0.3427
985.00,0.3394
984.00,0.3361
983.00,0.3327
982.00,0.3295
981.00,0.3261
980.00,0.3226
979.00,0.3191
978.00,0.3158
977.00,0.3125
976.00,0.3095
975.00,0.3065
974.00,0.3036
973.00,0.3009
972.00,0.2982
971.00,0.2959
970.00,0.2939
969.00,0.2922
968.00,0.2905
967.00,0.2892
966.00,0.2884
965.00,0.2880
964.00,0.2879
963.00,0.2883
962.00,0.2890
961.00,0.2899
960.00,0.2909
959.00,0.2921
958.00,0.2935
957.00,0.2948
956.00,0.2962
955.00,0.2974
954.00,0.2986
953.00,0.2997
952.00,0.3007
951.00,0.3017
950.00,0.3028
949.00,0.3039
948.00,0.3047
947.00,0.3053
946.00,0.3057
945.00,0.3059
944.00,0.3061
943.00,0.3068
942.00,0.3080
941.00,0.3091
940.00,0.3091
939.00,0.3076
938.00,0.3048
937.00,0.3013
936.00,0.2977
935.00,0.2945
934.00,0.2918
933.00,0.2895
932.00,0.2876
931.00,0.2862
930.00,0.2850
929.00,0.2839
928.00,0.2825
927.00,0.2810
926.00,0.2796
925.00,0.2784
924.00,0.2776
923.00,0.2774
922.00,0.2773
921.00,0.2769
920.00,0.2755
919.00,0.2732
918.00,0.2703
917.00,0.2672
916.00,0.2645
915.00,0.2624
914.00,0.2606
913.00,0.2591
912.00,0.2576
911.00,0.2563
910.00,0.2551
909.00,0.2541
908.00,0.2530
907.00,0.2520
906.00,0.2512
905.00,0.2504
904.00,0.2496
903.00,0.2491
902.00,0.2487
901.00,0.2483
900.00,0.2479
899.00,0.2476
898.00,0.2474
897.00,0.2474
896.00,0.2475
895.00,0.2478
894.00,0.2482
893.00,0.2485
892.00,0.2485
891.00,0.2484
890.00,0.2480
889.00,0.2473
888.00,0.2461
887.00,0.2445
886.00,0.2426
885.00,0.2402
884.00,0.2376
883.00,0.2348
882.00,0.2320
881.00,0.2291
880.00,0.2262
879.00,0.2234
878.00,0.2209
877.00,0.2186
876.00,0.2165
875.00,0.2147
874.00,0.2131
873.00,0.2114
872.00,0.2097
871.00,0.2081
870.00,0.2066
869.00,0.2054
868.00,0.2044
867.00,0.2037
866.00,0.2033
865.00,0.2030
864.00,0.2030
863.00,0.2032
862.00,0.2039
861.00,0.2048
860.00,0.2061
859.00,0.2077
858.00,0.2099
857.00,0.2123
856.00,0.2148
855.00,0.2175
854.00,0.2200
853.00,0.2222
852.00,0.2236
851.00,0.2247
850.00,0.2260
849.00,0.2285
848.00,0.2325
847.00,0.2383
846.00,0.2458
845.00,0.2550
844.00,0.2661
843.00,0.2795
842.00,0.2954
841.00,0.3139
840.00,0.3348
839.00,0.3574
838.00,0.3808
837.00,0.4043
836.00,0.4277
835.00,0.4511
834.00,0.4743
833.00,0.4961
832.00,0.5150
831.00,0.5296
830.00,0.5395
829.00,0.5461
828.00,0.5497
827.00,0.5477
826.00,0.5355
825.00,0.5113
824.00,0.4786
823.00,0.4438
822.00,0.4123
821.00,0.3862
820.00,0.3657
819.00,0.3498
818.00,0.3377
817.00,0.3287
816.00,0.3221
815.00,0.3175
814.00,0.3146
813.00,0.3130
812.00,0.3129
811.00,0.3146
810.00,0.3179
809.00,0.3212
808.00,0.3223
807.00,0.3197
806.00,0.3142
805.00,0.3077
804.00,0.3021
803.00,0.2978
802.00,0.2945
801.00,0.2917
800.00,0.2896
799.00,0.2884
798.00,0.2880
797.00,0.2880
796.00,0.2881
795.00,0.2884
794.00,0.2891
793.00,0.2901
792.00,0.2916
791.00,0.2934
790.00,0.2954
789.00,0.2977
788.00,0.3001
787.00,0.3030
786.00,0.3062
785.00,0.3096
784.00,0.3133
783.00,0.3172
782.00,0.3213
781.00,0.3256
780.00,0.3302
779.00,0.3351
778.00,0.3404
777.00,0.3462
776.00,0.3526
775.00,0.3600
774.00,0.3687
773.00,0.3788
772.00,0.3910
771.00,0.4057
770.00,0.4232
769.00,0.4429
768.00,0.4639
767.00,0.4846
766.00,0.5039
765.00,0.5215
764.00,0.5386
763.00,0.5569
762.00,0.5775
761.00,0.5998
760.00,0.6200
759.00,0.6309
758.00,0.6247
757.00,0.5993
756.00,0.5612
755.00,0.5203
754.00,0.4834
753.00,0.4532
752.00,0.4296
751.00,0.4115
750.00,0.3977
749.00,0.3872
748.00,0.3792
747.00,0.3730
746.00,0.3682
745.00,0.3643
744.00,0.3611
743.00,0.3584
742.00,0.3559
741.00,0.3537
740.00,0.3517
739.00,0.3499
738.00,0.3482
737.00,0.3463
736.00,0.3443
735.00,0.3423
734.00,0.3405
733.00,0.3387
732.00,0.3369
731.00,0.3351
730.00,0.3333
729.00,0.3317
728.00,0.3301
727.00,0.3287
726.00,0.3276
725.00,0.3265
724.00,0.3254
723.00,0.3245
722.00,0.3238
721.00,0.3231
720.00,0.3227
719.00,0.3225
718.00,0.3225
717.00,0.3226
716.00,0.3227
715.00,0.3230
714.00,0.3235
713.00,0.3242
712.00,0.3250
711.00,0.3259
710.00,0.3267
709.00,0.3274
708.00,0.3281
707.00,0.3290
706.00,0.3311
705.00,0.3352
704.00,0.3418
703.00,0.3496
702.00,0.3559
701.00,0.3585
700.00,0.3574
699.00,0.3545
698.00,0.3519
697.00,0.3502
696.00,0.3493
695.00,0.3489
694.00,0.3489
693.00,0.3489
692.00,0.3489
691.00,0.3490
690.00,0.3492
689.00,0.3493
688.00,0.3493
687.00,0.3494
686.00,0.3495
685.00,0.3495
684.00,0.3493
683.00,0.3492
682.00,0.3491
681.00,0.3489
680.00,0.3486
679.00,0.3482
678.00,0.3480
677.00,0.3478
676.00,0.3474
675.00,0.3471
674.00,0.3468
673.00,0.3466
672.00,0.3462
671.00,0.3459
670.00,0.3456
669.00,0.3456
668.00,0.3461
667.00,0.3467
666.00,0.3466
665.00,0.3463
664.00,0.3461
663.00,0.3459
662.00,0.3458
661.00,0.3456
660.00,0.3454
659.00,0.3452
658.00,0.3451
657.00,0.3448
656.00,0.3443
655.00,0.3439
654.00,0.3440
653.00,0.3446
652.00,0.3462
651.00,0.3486
650.00,0.3516
649.00,0.3543
648.00,0.3566
647.00,0.3587
646.00,0.3609
645.00,0.3632
644.00,0.3652
643.00,0.3667
642.00,0.3677
641.00,0.3687
640.00,0.3699
639.00,0.3713
638.00,0.3727
637.00,0.3739
636.00,0.3752
635.00,0.3769
634.00,0.3790
633.00,0.3816
632.00,0.3844
631.00,0.3874
630.00,0.3905
629.00,0.3937
628.00,0.3971
627.00,0.4007
626.00,0.4044
625.00,0.4083
624.00,0.4121
623.00,0.4157
622.00,0.4192
621.00,0.4225
620.00,0.4257
619.00,0.4287
618.00,0.4313
617.00,0.4336
616.00,0.4356
615.00,0.4372
614.00,0.4386
613.00,0.4396
612.00,0.4401
611.00,0.4400
610.00,0.4392
609.00,0.4380
608.00,0.4367
607.00,0.4353
606.00,0.4336
605.00,0.4315
604.00,0.4292
603.00,0.4267
602.00,0.4236
601.00,0.4199
600.00,0.4158
599.00,0.4119
598.00,0.4084
597.00,0.4051
596.00,0.4020
595.00,0.3990
594.00,0.3961
593.00,0.3932
592.00,0.3903
591.00,0.3874
590.00,0.3848
589.00,0.3823
588.00,0.3798
587.00,0.3774
586.00,0.3751
585.00,0.3729
584.00,0.3706
583.00,0.3683
582.00,0.3662
581.00,0.3643
580.00,0.3625
579.00,0.3610
578.00,0.3598
577.00,0.3587
576.00,0.3576
575.00,0.3564
574.00,0.3553
573.00,0.3542
572.00,0.3530
571.00,0.3520
570.00,0.3512
569.00,0.3503
568.00,0.3494
567.00,0.3485
566.00,0.3478
565.00,0.3470
564.00,0.3460
563.00,0.3450
562.00,0.3441
561.00,0.3431
560.00,0.3421
559.00,0.3413
558.00,0.3407
557.00,0.3402
556.00,0.3394
555.00,0.3385
554.00,0.3375
553.00,0.3366
552.00,0.3360
551.00,0.3356
550.00,0.3352
549.00,0.3346
548.00,0.3336
547.00,0.3327
546.00,0.3321
545.00,0.3316
544.00,0.3311
543.00,0.3305
542.00,0.3297
541.00,0.3289
540.00,0.3280
539.00,0.3272
538.00,0.3266
537.00,0.3259
536.00,0.3250
535.00,0.3243
534.00,0.3239
533.00,0.3237
532.00,0.3240
531.00,0.3257
530.00,0.3298
529.00,0.3373
528.00,0.3490
527.00,0.3651
526.00,0.3824
525.00,0.3953
524.00,0.4015
523.00,0.4042
522.00,0.4078
521.00,0.4146
520.00,0.4255
519.00,0.4398
518.00,0.4537
517.00,0.4598
516.00,0.4528
515.00,0.4354
514.00,0.4150
513.00,0.3972
512.00,0.3836
511.00,0.3738
510.00,0.3666
509.00,0.3610
508.00,0.3565
507.00,0.3527
506.00,0.3496
505.00,0.3471
504.00,0.3450
503.00,0.3432
502.00,0.3416
501.00,0.3401
500.00,0.3387
499.00,0.3375
498.00,0.3366
497.00,0.3359
496.00,0.3355
495.00,0.3354
494.00,0.3357
493.00,0.3361
492.00,0.3365
491.00,0.3368
490.00,0.3374
489.00,0.3381
488.00,0.3387
487.00,0.3391
486.00,0.3392
485.00,0.3386
484.00,0.3374
483.00,0.3360
482.00,0.3351
481.00,0.3347
480.00,0.3349
479.00,0.3357
478.00,0.3368
477.00,0.3377
476.00,0.3380
475.00,0.3379
474.00,0.3378
473.00,0.3376
472.00,0.3374
471.00,0.3373
470.00,0.3376
469.00,0.3383
468.00,0.3391
467.00,0.3400
466.00,0.3406
465.00,0.3405
464.00,0.3400
463.00,0.3395
462.00,0.3390
461.00,0.3382
460.00,0.3371
459.00,0.3358
458.00,0.3346
457.00,0.3330
456.00,0.3312
455.00,0.3293
454.00,0.3276
453.00,0.3258
452.00,0.3239
451.00,0.3222
450.00,0.3211
449.00,0.3201
448.00,0.3189
447.00,0.3176
446.00,0.3164
445.00,0.3152
444.00,0.3139
443.00,0.3127
442.00,0.3120
441.00,0.3117
440.00,0.3114
439.00,0.3114
438.00,0.3115
437.00,0.3114
436.00,0.3109
435.00,0.3102
434.00,0.3100
433.00,0.3101
432.00,0.3100
431.00,0.3096
430.00,0.3093
429.00,0.3089
428.00,0.3086
427.00,0.3085
426.00,0.3084
425.00,0.3080
424.00,0.3077
423.00,0.3084
422.00,0.3103
421.00,0.3125
420.00,0.3148
419.00,0.3189
418.00,0.3240
417.00,0.3270
416.00,0.3286
415.00,0.3302
414.00,0.3319
413.00,0.3332
412.00,0.3342
411.00,0.3356
410.00,0.3369
409.00,0.3369
408.00,0.3350
407.00,0.3324
406.00,0.3303
405.00,0.3285
404.00,0.3265
403.00,0.3249
402.00,0.3242
401.00,0.3238
400.00,0.3222
